tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,fare_amount,tip_amount,payment_type,PULocationID,DOLocationID
2023-03-11 05:20:00,2023-03-11 05:48:00,3,11.84,32.59,2.96,Credit card,203,235
2023-02-20 01:42:00,2023-02-20 02:24:00,1,15.44,42.49,3.86,Cash,196,179
2023-01-04 08:09:00,2023-01-04 08:55:00,2,8.43,23.2,2.11,Cash,58,208
2023-02-11 09:34:00,2023-02-11 10:32:00,3,17.66,48.6,4.41,Credit card,256,136
2023-01-09 00:22:00,2023-01-09 00:31:00,1,13.15,36.19,3.28,Cash,223,183
2023-01-29 15:04:00,2023-01-29 15:42:00,1,18.04,49.65,4.51,Credit card,180,61
2023-01-23 23:22:00,2023-01-23 23:43:00,2,12.66,34.84,3.16,Cash,35,63
2023-01-30 10:12:00,2023-01-30 10:41:00,5,3.06,8.42,0.76,Credit card,103,215
2023-01-11 13:14:00,2023-01-11 13:33:00,1,6.54,18.0,1.63,Credit card,161,139
2023-02-06 18:56:00,2023-02-06 19:34:00,1,4.44,12.22,1.11,Credit card,200,134
2023-02-16 20:09:00,2023-02-16 20:39:00,3,18.22,50.14,4.55,Cash,160,34
2023-01-01 02:30:00,2023-01-01 02:57:00,4,15.33,42.19,3.83,Credit card,183,193
2023-03-01 20:40:00,2023-03-01 21:37:00,2,13.69,37.68,3.42,Credit card,136,87
2023-02-19 09:18:00,2023-02-19 10:18:00,2,6.37,17.53,1.59,Credit card,226,210
2023-02-12 01:12:00,2023-02-12 01:39:00,5,4.09,11.26,1.02,Cash,243,81
2023-02-07 14:45:00,2023-02-07 15:21:00,5,15.25,41.97,3.81,Cash,106,190
2023-01-05 22:24:00,2023-01-05 23:19:00,2,9.75,26.83,2.43,Credit card,71,233
2023-01-18 01:46:00,2023-01-18 02:21:00,5,4.9,13.49,1.22,Credit card,77,169
2023-02-17 04:32:00,2023-02-17 05:15:00,3,12.52,34.46,3.13,Credit card,54,251
2023-02-02 22:19:00,2023-02-02 22:24:00,2,1.29,3.55,0.32,Credit card,111,168
2023-02-26 16:09:00,2023-02-26 16:46:00,5,6.86,18.88,1.71,Cash,224,231
2023-03-10 20:28:00,2023-03-10 20:41:00,2,9.64,26.53,2.41,Credit card,75,150
2023-02-15 08:58:00,2023-02-15 09:31:00,4,3.39,9.33,0.85,Credit card,14,152
2023-02-26 22:13:00,2023-02-26 22:28:00,1,19.7,54.22,4.92,Credit card,258,38
2023-02-10 05:39:00,2023-02-10 05:58:00,2,4.58,12.6,1.14,Credit card,189,105
2023-03-11 04:13:00,2023-03-11 04:22:00,1,3.04,8.37,0.76,Credit card,239,62
2023-01-05 16:44:00,2023-01-05 17:21:00,5,4.47,12.3,1.12,Credit card,91,16
2023-01-19 12:40:00,2023-01-19 13:26:00,1,15.5,42.66,3.87,Credit card,184,150
2023-01-25 07:23:00,2023-01-25 07:45:00,2,8.8,24.22,2.2,Credit card,17,142
2023-02-19 23:47:00,2023-02-20 00:05:00,4,11.53,31.73,2.88,Credit card,12,116
2023-01-12 22:12:00,2023-01-12 22:26:00,5,0.91,2.5,0.23,Credit card,166,65
2023-01-27 05:12:00,2023-01-27 05:28:00,2,1.17,3.22,0.29,Credit card,146,194
2023-02-09 21:04:00,2023-02-09 21:19:00,5,9.19,25.29,2.29,Cash,37,161
2023-03-05 13:21:00,2023-03-05 13:49:00,3,16.42,45.19,4.1,Credit card,70,39
2023-02-14 02:52:00,2023-02-14 03:35:00,1,17.76,48.88,4.44,Credit card,169,169
2023-01-12 01:15:00,2023-01-12 02:05:00,3,2.19,6.03,0.55,Cash,170,68
2023-01-03 15:03:00,2023-01-03 16:00:00,2,11.0,30.27,2.75,Credit card,253,7
2023-02-27 08:18:00,2023-02-27 08:30:00,4,18.31,50.39,4.57,Credit card,142,85
2023-02-25 10:06:00,2023-02-25 10:53:00,5,8.07,22.21,2.02,Credit card,225,199
2023-01-22 18:45:00,2023-01-22 19:04:00,1,16.68,45.91,4.17,Credit card,183,132
2023-03-06 14:32:00,2023-03-06 15:03:00,5,3.11,8.56,0.78,Credit card,221,76
2023-01-15 09:58:00,2023-01-15 10:54:00,2,18.74,51.58,4.68,Credit card,53,250
2023-01-29 06:50:00,2023-01-29 07:16:00,5,15.15,41.7,3.78,Cash,118,209
2023-02-20 03:19:00,2023-02-20 04:10:00,1,18.86,51.91,4.71,Cash,159,84
2023-01-02 05:52:00,2023-01-02 06:04:00,2,13.69,37.68,3.42,Credit card,136,223
2023-02-20 06:24:00,2023-02-20 06:59:00,5,7.59,20.89,1.9,Credit card,77,253
2023-02-07 03:16:00,2023-02-07 04:04:00,4,18.79,51.71,4.69,Credit card,45,31
2023-01-09 11:37:00,2023-01-09 12:12:00,2,5.87,16.16,1.47,Credit card,18,201
2023-01-21 10:51:00,2023-01-21 11:26:00,2,6.98,19.21,1.74,Credit card,205,52
2023-01-11 07:51:00,2023-01-11 08:09:00,4,14.17,39.0,3.54,Cash,83,72
2023-02-12 00:02:00,2023-02-12 00:44:00,3,15.42,42.44,3.85,Credit card,50,21
2023-01-11 16:36:00,2023-01-11 16:51:00,1,18.62,51.25,4.65,Cash,166,16
2023-02-28 22:56:00,2023-02-28 23:42:00,3,4.49,12.36,1.12,Cash,243,16
2023-01-15 00:21:00,2023-01-15 01:19:00,5,16.06,44.2,4.01,Cash,164,175
2023-02-15 08:43:00,2023-02-15 09:14:00,4,14.9,41.01,3.72,Credit card,56,78
2023-03-07 05:26:00,2023-03-07 05:32:00,3,1.74,4.79,0.43,Credit card,39,240
2023-01-27 13:34:00,2023-01-27 13:54:00,2,8.05,22.16,2.01,Credit card,128,37
2023-02-16 07:38:00,2023-02-16 07:45:00,5,6.01,16.54,1.5,Credit card,122,232
2023-03-06 04:59:00,2023-03-06 05:12:00,5,6.44,17.72,1.61,Credit card,247,213
2023-01-25 21:18:00,2023-01-25 21:59:00,3,19.67,54.14,4.91,Credit card,186,193
2023-02-07 19:39:00,2023-02-07 20:21:00,3,13.03,35.86,3.25,Credit card,208,60
2023-02-13 22:02:00,2023-02-13 22:17:00,4,14.49,39.88,3.62,Credit card,239,189
2023-02-12 23:34:00,2023-02-12 23:47:00,1,19.54,53.78,4.88,Cash,215,126
2023-01-23 04:26:00,2023-01-23 05:11:00,3,7.86,21.63,1.96,Credit card,224,203
2023-02-11 13:51:00,2023-02-11 14:28:00,3,16.14,44.42,4.03,Credit card,88,32
2023-02-20 04:15:00,2023-02-20 04:22:00,2,8.97,24.69,2.24,Credit card,25,261
2023-01-14 03:58:00,2023-01-14 04:39:00,5,17.46,48.05,4.36,No charge,220,94
2023-02-04 21:57:00,2023-02-04 22:11:00,1,4.02,11.06,1.0,Credit card,135,100
2023-01-18 08:23:00,2023-01-18 08:31:00,2,18.98,52.24,4.74,Credit card,233,25
2023-02-24 13:21:00,2023-02-24 13:36:00,4,4.77,13.13,1.19,Credit card,66,117
2023-02-16 06:16:00,2023-02-16 06:37:00,4,6.86,18.88,1.71,Cash,80,199
2023-03-09 22:18:00,2023-03-09 22:34:00,3,15.25,41.97,3.81,Cash,255,70
2023-01-13 10:12:00,2023-01-13 10:50:00,3,8.18,22.51,2.04,Credit card,125,79
2023-01-07 08:30:00,2023-01-07 09:00:00,4,12.36,34.02,3.09,Credit card,146,14
2023-01-26 03:28:00,2023-01-26 04:11:00,3,9.17,25.24,2.29,Credit card,103,29
2023-02-07 18:27:00,2023-02-07 19:08:00,1,14.98,41.23,3.74,Credit card,124,144
2023-01-31 22:28:00,2023-01-31 23:13:00,3,4.95,13.62,1.24,Credit card,111,10
2023-02-16 05:10:00,2023-02-16 05:16:00,5,1.64,4.51,0.41,Cash,89,47
2023-01-25 07:38:00,2023-01-25 08:29:00,3,6.35,17.48,1.59,No charge,158,260
2023-01-01 05:36:00,2023-01-01 06:27:00,2,9.75,26.83,2.43,Credit card,216,12
2023-01-26 17:52:00,2023-01-26 18:39:00,1,3.78,10.4,0.94,Credit card,36,226
2023-03-08 02:04:00,2023-03-08 03:01:00,2,7.42,20.42,1.85,Credit card,87,260
2023-01-28 04:12:00,2023-01-28 04:35:00,2,8.3,22.84,2.07,Cash,118,84
2023-02-23 10:11:00,2023-02-23 10:21:00,5,1.62,4.46,0.4,Cash,182,6
2023-02-22 18:51:00,2023-02-22 19:09:00,1,11.87,32.67,2.96,Credit card,68,247
2023-03-02 01:39:00,2023-03-02 02:12:00,1,17.74,48.82,4.43,Credit card,159,35
2023-02-14 13:38:00,2023-02-14 14:21:00,1,3.46,9.52,0.86,Credit card,164,175
2023-01-14 12:36:00,2023-01-14 13:11:00,1,12.16,33.47,3.04,Credit card,73,65
2023-02-10 15:29:00,2023-02-10 16:29:00,1,13.46,37.04,3.36,Cash,119,147
2023-02-19 00:32:00,2023-02-19 01:07:00,5,8.68,23.89,2.17,Credit card,195,57
2023-02-14 02:03:00,2023-02-14 02:18:00,3,14.17,39.0,3.54,Cash,89,193
2023-02-01 09:56:00,2023-02-01 10:15:00,2,8.51,23.42,2.13,Credit card,76,13
2023-01-31 06:13:00,2023-01-31 07:11:00,1,10.34,28.46,2.58,Cash,221,18
2023-02-20 05:40:00,2023-02-20 06:11:00,3,0.64,1.76,0.16,Credit card,139,246
2023-03-11 10:31:00,2023-03-11 11:14:00,3,13.99,38.5,3.49,Cash,241,163
2023-02-19 11:08:00,2023-02-19 11:22:00,2,13.4,36.88,3.35,Credit card,154,114
2023-02-04 08:01:00,2023-02-04 08:56:00,5,1.25,3.44,0.31,Credit card,53,233
2023-02-11 10:42:00,2023-02-11 11:24:00,4,7.68,21.14,1.92,Credit card,142,166
2023-01-30 06:56:00,2023-01-30 07:53:00,4,19.59,53.92,4.89,Credit card,31,26
2023-01-18 04:07:00,2023-01-18 05:01:00,3,8.7,23.94,2.17,Credit card,223,126
2023-03-05 11:42:00,2023-03-05 11:58:00,2,10.29,28.32,2.57,Credit card,44,139
2023-01-22 17:40:00,2023-01-22 18:24:00,4,18.24,50.2,4.56,No charge,62,101
2023-02-22 01:06:00,2023-02-22 01:53:00,3,14.49,39.88,3.62,Credit card,201,11
2023-02-04 20:36:00,2023-02-04 21:13:00,5,11.85,32.61,2.96,Cash,9,216
2023-01-22 06:13:00,2023-01-22 06:34:00,4,16.06,44.2,4.01,No charge,71,30
2023-02-07 09:21:00,2023-02-07 09:36:00,3,17.36,47.78,4.34,Credit card,90,94
2023-01-04 23:20:00,2023-01-05 00:11:00,3,9.41,25.9,2.35,Credit card,24,116
2023-01-29 23:04:00,2023-01-29 23:52:00,1,9.76,26.86,2.44,Credit card,140,39
2023-03-09 18:49:00,2023-03-09 19:15:00,5,8.03,22.1,2.01,Credit card,78,24
2023-02-13 01:13:00,2023-02-13 01:47:00,1,19.35,53.25,4.83,Credit card,214,43
2023-03-06 04:35:00,2023-03-06 05:18:00,2,14.09,38.78,3.52,Cash,16,170
2023-02-04 16:48:00,2023-02-04 17:30:00,1,2.12,5.83,0.53,Credit card,29,169
2023-02-05 03:24:00,2023-02-05 03:33:00,1,17.33,47.7,4.33,Credit card,43,26
2023-03-02 09:51:00,2023-03-02 10:10:00,4,9.87,27.16,2.46,Credit card,53,180
2023-03-01 08:21:00,2023-03-01 08:50:00,3,1.84,5.06,0.46,Cash,232,150
2023-01-14 20:16:00,2023-01-14 20:45:00,5,11.22,30.88,2.8,Credit card,212,133
2023-02-15 02:03:00,2023-02-15 02:16:00,1,8.63,23.75,2.16,Credit card,8,143
2023-01-04 08:52:00,2023-01-04 09:03:00,5,17.62,48.49,4.4,Credit card,122,164
2023-01-12 11:47:00,2023-01-12 11:53:00,1,4.48,12.33,1.12,Credit card,42,101
2023-02-15 17:16:00,2023-02-15 17:33:00,2,16.62,45.74,4.15,Cash,233,63
2023-02-23 17:16:00,2023-02-23 17:54:00,1,11.37,31.29,2.84,Cash,70,93
2023-01-31 05:15:00,2023-01-31 06:15:00,4,1.56,4.29,0.39,Credit card,16,207
2023-01-10 03:14:00,2023-01-10 03:51:00,3,19.45,53.53,4.86,Credit card,69,72
2023-02-10 01:51:00,2023-02-10 02:39:00,2,10.5,28.9,2.62,Credit card,53,60
2023-01-10 01:49:00,2023-01-10 02:20:00,1,6.17,16.98,1.54,Credit card,173,29
2023-02-17 20:57:00,2023-02-17 21:54:00,5,9.65,26.56,2.41,Credit card,262,19
2023-02-11 14:10:00,2023-02-11 14:24:00,2,17.23,47.42,4.3,Credit card,15,73
2023-01-02 09:31:00,2023-01-02 10:14:00,2,6.45,17.75,1.61,Credit card,167,246
2023-03-07 18:12:00,2023-03-07 18:23:00,1,4.26,11.72,1.06,No charge,63,87
2023-01-14 02:54:00,2023-01-14 03:10:00,2,3.02,8.31,0.75,Credit card,261,183
2023-02-07 07:36:00,2023-02-07 08:11:00,5,6.31,17.37,1.58,Cash,121,197
2023-03-01 14:23:00,2023-03-01 15:07:00,2,15.71,43.24,3.92,Credit card,240,244
2023-01-15 01:12:00,2023-01-15 01:55:00,5,9.7,26.7,2.42,Credit card,107,118
2023-01-07 19:27:00,2023-01-07 19:34:00,1,4.94,13.6,1.23,Cash,180,82
2023-02-12 17:37:00,2023-02-12 18:32:00,3,3.74,10.29,0.93,Credit card,16,247
2023-01-25 02:57:00,2023-01-25 03:36:00,2,6.99,19.24,1.75,Credit card,215,234
2023-01-31 19:35:00,2023-01-31 20:12:00,3,18.83,51.82,4.7,Credit card,77,153
2023-02-26 17:31:00,2023-02-26 18:24:00,5,7.19,19.79,1.8,Credit card,225,35
2023-03-05 01:14:00,2023-03-05 01:26:00,2,19.77,54.41,4.94,Cash,93,213
2023-02-06 04:18:00,2023-02-06 04:28:00,4,9.96,27.41,2.49,Cash,181,211
2023-03-01 03:35:00,2023-03-01 04:10:00,3,3.99,10.98,1.0,Credit card,174,139
2023-01-08 07:27:00,2023-01-08 08:14:00,2,17.88,49.21,4.47,Credit card,219,189
2023-01-30 21:45:00,2023-01-30 21:58:00,3,9.48,26.09,2.37,Credit card,143,252
2023-03-03 09:09:00,2023-03-03 09:52:00,2,14.34,39.47,3.58,Credit card,259,150
2023-02-18 13:42:00,2023-02-18 14:21:00,1,19.68,54.16,4.91,Credit card,47,219
2023-02-04 14:08:00,2023-02-04 15:05:00,3,1.48,4.07,0.37,Credit card,5,82
2023-01-29 19:45:00,2023-01-29 19:50:00,4,2.39,6.58,0.6,Credit card,62,190
2023-02-27 01:15:00,2023-02-27 02:09:00,4,14.55,40.04,3.63,Credit card,84,234
2023-03-07 10:03:00,2023-03-07 10:51:00,5,6.0,16.51,1.5,Credit card,133,176
2023-03-11 02:56:00,2023-03-11 03:42:00,2,4.09,11.26,1.02,Credit card,63,232
2023-02-14 09:56:00,2023-02-14 10:28:00,3,1.27,3.5,0.32,Credit card,44,63
2023-02-19 05:52:00,2023-02-19 06:30:00,5,0.93,2.56,0.23,No charge,153,237
2023-01-04 06:25:00,2023-01-04 06:56:00,3,15.6,42.93,3.9,Cash,171,33
2023-02-26 04:51:00,2023-02-26 05:19:00,2,3.12,8.59,0.78,Credit card,156,213
2023-01-07 05:28:00,2023-01-07 06:28:00,4,9.62,26.48,2.4,Credit card,20,60
2023-01-22 08:51:00,2023-01-22 08:58:00,1,12.31,33.88,3.07,Cash,214,2
2023-02-27 10:47:00,2023-02-27 11:36:00,4,8.85,24.36,2.21,Cash,79,57
2023-03-04 07:05:00,2023-03-04 07:43:00,5,1.03,2.83,0.26,Cash,139,138
2023-01-27 03:47:00,2023-01-27 04:19:00,1,15.78,43.43,3.94,Credit card,98,214
2023-01-21 16:57:00,2023-01-21 17:16:00,5,0.71,1.95,0.18,No charge,152,239
2023-03-09 23:20:00,2023-03-10 00:16:00,2,15.36,42.27,3.84,Credit card,198,31
2023-01-09 05:26:00,2023-01-09 06:01:00,1,17.92,49.32,4.48,Cash,156,206
2023-02-09 12:01:00,2023-02-09 12:56:00,5,8.94,24.6,2.23,Cash,50,11
2023-01-09 23:03:00,2023-01-09 23:57:00,2,10.94,30.11,2.73,Credit card,228,47
2023-03-11 05:03:00,2023-03-11 05:32:00,4,9.8,26.97,2.45,Cash,10,3
2023-02-27 16:26:00,2023-02-27 16:53:00,2,8.09,22.27,2.02,Credit card,149,130
2023-03-06 01:40:00,2023-03-06 02:22:00,3,17.8,48.99,4.45,No charge,58,72
2023-01-10 03:33:00,2023-01-10 04:29:00,2,17.93,49.35,4.48,Credit card,162,159
2023-02-10 09:13:00,2023-02-10 10:05:00,2,7.05,19.4,1.76,No charge,107,130
2023-01-16 03:25:00,2023-01-16 04:18:00,3,12.49,34.37,3.12,Credit card,186,22
2023-03-05 04:04:00,2023-03-05 05:02:00,5,18.57,51.11,4.64,Cash,46,135
2023-01-28 06:11:00,2023-01-28 07:00:00,5,19.26,53.01,4.81,Credit card,129,20
2023-01-03 15:14:00,2023-01-03 15:55:00,2,10.42,28.68,2.6,Credit card,87,220
2023-01-05 04:28:00,2023-01-05 04:39:00,3,9.33,25.68,2.33,Credit card,249,130
2023-01-30 12:36:00,2023-01-30 13:08:00,3,5.93,16.32,1.48,Cash,257,32
2023-01-06 02:35:00,2023-01-06 02:48:00,4,19.2,52.84,4.79,Credit card,4,90
2023-01-27 16:52:00,2023-01-27 17:13:00,5,3.28,9.03,0.82,Credit card,65,259
2023-02-02 15:04:00,2023-02-02 15:39:00,1,11.81,32.5,2.95,Credit card,202,249
2023-02-04 02:51:00,2023-02-04 03:45:00,5,6.01,16.54,1.5,No charge,63,173
2023-02-09 04:50:00,2023-02-09 05:09:00,5,5.94,16.35,1.48,Credit card,143,47
2023-01-14 06:00:00,2023-01-14 06:59:00,4,8.4,23.12,2.1,Credit card,244,197
2023-01-23 05:27:00,2023-01-23 05:37:00,1,19.98,54.99,4.99,Credit card,180,34
2023-02-18 08:21:00,2023-02-18 08:44:00,4,1.57,4.32,0.39,Credit card,174,254
2023-02-07 12:08:00,2023-02-07 12:51:00,1,11.78,32.42,2.94,Credit card,111,248
2023-02-21 12:17:00,2023-02-21 12:56:00,2,2.11,5.81,0.53,Credit card,175,42
2023-03-04 01:24:00,2023-03-04 01:55:00,1,3.51,9.66,0.88,Cash,153,123
2023-01-17 09:20:00,2023-01-17 09:41:00,4,9.07,24.96,2.26,Cash,217,27
2023-01-16 11:20:00,2023-01-16 11:37:00,5,10.45,28.76,2.61,Credit card,240,59
2023-01-16 22:26:00,2023-01-16 22:31:00,1,5.55,15.27,1.39,Credit card,226,147
2023-01-08 04:30:00,2023-01-08 05:20:00,1,6.67,18.36,1.67,Credit card,186,115
2023-02-25 11:27:00,2023-02-25 12:19:00,3,2.2,6.05,0.55,Credit card,48,199
2023-02-04 19:40:00,2023-02-04 20:35:00,5,6.41,17.64,1.6,Cash,208,128
2023-02-26 09:46:00,2023-02-26 09:51:00,2,19.35,53.25,4.83,Credit card,157,153
2023-03-04 04:19:00,2023-03-04 05:00:00,4,18.92,52.07,4.73,Credit card,225,83
2023-01-22 22:06:00,2023-01-22 22:44:00,2,7.03,19.35,1.76,Credit card,144,23
2023-02-15 07:10:00,2023-02-15 07:22:00,5,11.63,32.01,2.9,Cash,111,11
2023-02-23 01:55:00,2023-02-23 02:33:00,1,18.24,50.2,4.56,Credit card,132,187
2023-01-14 00:38:00,2023-01-14 00:43:00,1,0.62,1.71,0.16,Credit card,113,116
2023-01-22 03:13:00,2023-01-22 03:42:00,5,16.31,44.89,4.07,Credit card,89,162
2023-02-11 23:23:00,2023-02-12 00:09:00,1,18.99,52.26,4.74,Cash,161,103
2023-02-28 01:31:00,2023-02-28 01:49:00,1,2.28,6.27,0.57,Cash,75,243
2023-01-24 02:49:00,2023-01-24 03:38:00,1,3.65,10.05,0.91,Credit card,7,7
2023-02-11 19:56:00,2023-02-11 20:52:00,4,19.23,52.92,4.8,Credit card,113,172
2023-01-24 05:46:00,2023-01-24 06:11:00,4,10.98,30.22,2.74,Cash,36,256
2023-03-02 16:44:00,2023-03-02 17:15:00,3,0.78,2.15,0.2,Credit card,113,247
2023-01-01 20:31:00,2023-01-01 20:59:00,2,5.52,15.19,1.38,Credit card,223,192
2023-02-12 08:21:00,2023-02-12 08:32:00,5,9.27,25.51,2.31,Credit card,211,114
2023-01-27 04:20:00,2023-01-27 04:34:00,5,14.01,38.56,3.5,Credit card,18,23
2023-03-03 16:15:00,2023-03-03 16:47:00,5,14.8,40.73,3.7,Credit card,241,136
2023-02-19 18:03:00,2023-02-19 18:49:00,3,19.91,54.8,4.97,Cash,134,195
2023-01-15 09:06:00,2023-01-15 09:48:00,4,6.11,16.82,1.53,Credit card,220,258
2023-01-07 17:21:00,2023-01-07 17:42:00,3,11.0,30.27,2.75,Credit card,102,70
2023-02-10 04:58:00,2023-02-10 05:19:00,5,10.9,30.0,2.72,Cash,140,36
2023-02-01 10:53:00,2023-02-01 11:52:00,2,8.41,23.15,2.1,Credit card,169,108
2023-02-23 11:34:00,2023-02-23 12:13:00,1,3.8,10.46,0.95,Credit card,191,24
2023-01-28 05:30:00,2023-01-28 06:02:00,4,19.56,53.83,4.88,Credit card,25,140
2023-02-28 03:46:00,2023-02-28 04:27:00,4,17.14,47.17,4.28,Cash,33,22
2023-02-08 14:55:00,2023-02-08 15:23:00,3,10.22,28.13,2.55,Cash,6,204
2023-03-04 20:00:00,2023-03-04 20:44:00,4,12.26,33.74,3.06,No charge,194,224
2023-01-23 18:20:00,2023-01-23 18:42:00,5,4.93,13.57,1.23,Cash,230,223
2023-02-11 13:58:00,2023-02-11 14:46:00,5,11.1,30.55,2.77,Credit card,137,81
2023-01-28 11:59:00,2023-01-28 12:29:00,3,14.05,38.67,3.51,Credit card,216,191
2023-01-19 03:11:00,2023-01-19 04:04:00,5,10.55,29.04,2.64,Cash,183,147
2023-02-05 00:22:00,2023-02-05 00:40:00,2,19.81,54.52,4.95,Credit card,168,11
2023-02-13 23:35:00,2023-02-14 00:06:00,3,12.42,34.18,3.1,Credit card,38,56
2023-01-10 16:59:00,2023-01-10 17:39:00,2,7.73,21.27,1.93,Credit card,163,173
2023-01-22 14:11:00,2023-01-22 15:06:00,1,15.56,42.82,3.89,Credit card,142,204
2023-02-04 17:06:00,2023-02-04 17:46:00,2,3.82,10.51,0.95,Cash,248,248
2023-02-22 01:23:00,2023-02-22 01:58:00,1,8.0,22.02,2.0,Credit card,103,22
2023-02-02 16:09:00,2023-02-02 16:25:00,1,7.27,20.01,1.82,Credit card,199,24
2023-02-22 07:41:00,2023-02-22 08:09:00,2,8.92,24.55,2.23,No charge,200,194
2023-01-27 22:20:00,2023-01-27 23:00:00,3,15.74,43.32,3.93,Credit card,42,96
2023-03-05 15:35:00,2023-03-05 16:15:00,5,9.94,27.36,2.48,Credit card,147,263
2023-01-27 20:56:00,2023-01-27 21:31:00,5,15.98,43.98,3.99,Credit card,66,72
2023-01-02 23:55:00,2023-01-03 00:16:00,1,11.74,32.31,2.93,Cash,193,243
2023-03-01 21:55:00,2023-03-01 22:19:00,1,7.17,19.73,1.79,Cash,38,38
2023-02-06 00:39:00,2023-02-06 01:20:00,3,16.29,44.83,4.07,Cash,141,89
2023-01-25 23:36:00,2023-01-26 00:03:00,4,5.15,14.17,1.29,Cash,106,28
2023-01-01 17:41:00,2023-01-01 18:35:00,2,4.88,13.43,1.22,Credit card,152,92
2023-02-21 12:17:00,2023-02-21 13:07:00,1,10.34,28.46,2.58,Cash,38,54
2023-03-04 10:09:00,2023-03-04 10:39:00,5,5.59,15.38,1.4,Cash,97,159
2023-03-09 18:45:00,2023-03-09 19:37:00,3,0.68,1.87,0.17,Credit card,108,228
2023-01-05 11:08:00,2023-01-05 11:21:00,2,13.14,36.16,3.28,Credit card,119,41
2023-02-25 04:42:00,2023-02-25 05:41:00,3,10.47,28.82,2.62,No charge,151,37
2023-03-09 19:51:00,2023-03-09 20:51:00,2,9.19,25.29,2.29,Cash,74,125
2023-02-15 05:07:00,2023-02-15 05:54:00,2,19.36,53.28,4.83,Cash,57,179
2023-01-27 01:12:00,2023-01-27 01:24:00,1,11.64,32.04,2.91,Cash,252,37
2023-01-21 22:42:00,2023-01-21 23:34:00,3,17.34,47.72,4.33,Credit card,255,101
2023-02-25 06:09:00,2023-02-25 06:28:00,3,3.22,8.86,0.8,Credit card,254,31
2023-02-02 01:39:00,2023-02-02 02:12:00,5,11.6,31.93,2.9,Credit card,259,190
2023-01-20 22:25:00,2023-01-20 23:20:00,5,17.43,47.97,4.35,Credit card,34,146
2023-02-27 22:42:00,2023-02-27 23:31:00,1,11.87,32.67,2.96,Cash,238,90
2023-01-18 07:20:00,2023-01-18 07:35:00,1,14.5,39.91,3.62,Credit card,179,6
2023-02-26 12:21:00,2023-02-26 12:32:00,4,7.75,21.33,1.94,Credit card,104,139
2023-01-23 19:30:00,2023-01-23 19:48:00,5,2.3,6.33,0.57,Credit card,29,95
2023-03-03 16:35:00,2023-03-03 17:12:00,2,9.43,25.95,2.35,Credit card,227,119
2023-03-10 18:35:00,2023-03-10 19:05:00,3,8.19,22.54,2.05,Credit card,232,120
2023-03-07 14:53:00,2023-03-07 15:48:00,1,17.41,47.92,4.35,Credit card,117,123
2023-03-02 00:00:00,2023-03-02 00:26:00,3,5.26,14.48,1.31,Credit card,207,179
2023-03-03 23:21:00,2023-03-04 00:17:00,3,19.35,53.25,4.83,Credit card,185,7
2023-01-13 10:47:00,2023-01-13 11:27:00,4,19.18,52.79,4.79,No charge,138,127
2023-02-27 04:25:00,2023-02-27 05:09:00,5,5.33,14.67,1.33,Credit card,164,77
2023-01-09 20:15:00,2023-01-09 21:04:00,1,7.29,20.06,1.82,Credit card,75,234
2023-02-27 02:42:00,2023-02-27 03:30:00,3,17.96,49.43,4.49,Credit card,233,74
2023-02-28 19:57:00,2023-02-28 20:47:00,1,19.35,53.25,4.83,Credit card,255,120
2023-01-04 14:07:00,2023-01-04 14:15:00,2,9.15,25.18,2.28,Credit card,9,35
2023-01-29 02:52:00,2023-01-29 03:07:00,4,6.76,18.6,1.69,Cash,203,207
2023-02-10 02:59:00,2023-02-10 03:28:00,2,10.76,29.61,2.69,Cash,91,93
2023-01-04 00:53:00,2023-01-04 01:38:00,1,13.91,38.28,3.47,Credit card,150,177
2023-02-22 18:05:00,2023-02-22 18:10:00,1,5.83,16.05,1.46,Credit card,176,179
2023-02-03 05:03:00,2023-02-03 05:59:00,5,14.86,40.9,3.71,Cash,33,129
2023-03-08 15:51:00,2023-03-08 16:01:00,3,1.51,4.16,0.38,Cash,184,125
2023-01-12 23:04:00,2023-01-13 00:01:00,3,1.46,4.02,0.36,Credit card,157,27
2023-01-09 04:53:00,2023-01-09 05:07:00,2,8.03,22.1,2.01,Credit card,53,64
2023-01-27 20:40:00,2023-01-27 21:15:00,4,7.39,20.34,1.85,Credit card,202,60
2023-01-30 17:43:00,2023-01-30 18:26:00,3,6.65,18.3,1.66,Credit card,175,219
2023-03-10 00:53:00,2023-03-10 01:25:00,5,10.07,27.71,2.51,Credit card,244,217
2023-02-07 19:40:00,2023-02-07 19:50:00,2,6.75,18.58,1.69,Credit card,74,169
2023-01-16 23:41:00,2023-01-16 23:50:00,2,4.25,11.7,1.06,Credit card,96,149
2023-01-19 06:38:00,2023-01-19 06:59:00,5,6.53,17.97,1.63,Credit card,173,116
2023-01-13 00:42:00,2023-01-13 01:01:00,4,19.51,53.7,4.87,Cash,155,245
2023-02-19 02:21:00,2023-02-19 02:49:00,5,8.52,23.45,2.13,Cash,183,148
2023-02-03 07:13:00,2023-02-03 07:23:00,4,9.17,25.24,2.29,Credit card,258,92
2023-02-18 07:39:00,2023-02-18 08:22:00,5,11.74,32.31,2.93,Cash,75,85
2023-02-15 16:11:00,2023-02-15 16:18:00,5,19.68,54.16,4.91,Credit card,174,87
2023-01-25 19:20:00,2023-01-25 20:11:00,1,5.21,14.34,1.3,Cash,231,120
